Sr_No,Image_URL,Caption,Likes_in_1000,n_comments,Age,Labels,Anger,Joy,Surprise
106,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/66158930_2330976940318876_1675866384020136223_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=xNsDr4tpa30AX_nzAPX&edm=APU89FABAAAA&ccb=7-4&oh=141c3f46bd09e263f3cf8e1a9950bad9&oe=615DE9D8&_nc_sid=86f79a,This is what it looks like to be golf’s 15x major winner. #justdoit,160k,1254,2 years ago,"Cloud,Sky,Shorts,Sports equipment,Golf equipment,Tree,Grass,Golfer,Sports,Recreation",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
107,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/65917197_2550224731873968_9019717924268536483_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=u0ymaYcaINUAX-DaSs9&edm=APU89FABAAAA&ccb=7-4&oh=b60ae3268cadc4895a8a14f28f2d5ff1&oe=6161F30E&_nc_sid=86f79a,"“When you stop thinking about things that have happened in the past and focus on this moment, you achieve greatness. Your destiny is in your hands.” Precious trains at Right to Dream Academy—the first women’s football academy in West Africa. On and off the pitch, she’s proving that young women can take control of their lives and achieve incredible things.

Follow her story in &quot;Spit Fire, Dream Higher&quot;—our latest collaboration with @adwoaaboah and @gurlstalk.",183k,678,2 years ago,"Shoulder,Azure,Flash photography,Neck,Sleeve,Textile,Street fashion,Grey,T-shirt,Waist",VERY_UNLIKELY,LIKELY,VERY_UNLIKELY
108,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/62251628_345405046130495_6290696440123595162_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=xltTmsyIIx4AX-6X0Sd&edm=APU89FABAAAA&ccb=7-4&oh=636ec95662242f8df379ab51e1d26e72&oe=6161C1B3&_nc_sid=86f79a,"“‘Spit Fire, Dream Higher’ is the culmination of an incredible journey to unearth girls from around the world who have fought through oppression and continue to be resilient through their love for football. The documentary truly celebrates them and the grassroots communities they are a part of.”
- @adwoaaboah
⠀
Don’t change your dream, change the world. #justdoit",234k,1144,2 years ago,,VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
109,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/65002603_462043741007993_8010689700360262645_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Al8OEtfIy3gAX9rVafq&edm=APU89FABAAAA&ccb=7-4&oh=2c66abc0e2ef0e29ff14a61f8eb42687&oe=6162ED9C&_nc_sid=86f79a,"Few make history. Fewer change it.
⠀
Don’t change your dream. Change the world. #justdoit",534k,3072,2 years ago,"Sports uniform,Shorts,Player,Mammal,Gesture,Soccer,Ball game,Smile,Jersey,Sportswear",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
110,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/64614544_419062322153946_1906333378240589823_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=0HKOi4T8PY4AX8-RiI0&edm=APU89FABAAAA&ccb=7-4&oh=1e395501dd8663cc0fba6b5e447e9db7&oe=6163496D&_nc_sid=86f79a,"“I fight for my people, I fight for everyone. Sport should be an equal language for all.” - @castersemenya800m #justdoit",295k,6838,2 years ago,"Sky,Sports uniform,Track and field athletics,Shorts,Muscle,Multi-sport event,Thigh,Outdoor recreation,Sports,Championship",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
111,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e35/64544756_2422617341358367_2262742573842088812_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=q5OeE_Opy6QAX92iqas&edm=APU89FABAAAA&ccb=7-4&oh=c0b92c5696da313541275db69b0738be&oe=615DDE9D&_nc_sid=86f79a,"“The traditional player? Maybe a little boring.” @elisvitolina
⠀
The traditional tennis player? She’s quiet. Respectful. Conservative.
⠀
But Elina Svitolina? Sheʼs outspoken. Defiant. Rebellious.
⠀
Traditionally, she doesnt fit in. And thatʼs what makes her stand out. #justdoit",298k,1039,2 years ago,"Smile,Sleeve,Collar,Uniform,Service,Science,Job,Cooking,Dress shirt",VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
112,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e35/64639457_640446069754541_8267422395165273950_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=D4ZmK_PEFOYAX8RUmMb&edm=APU89FABAAAA&ccb=7-4&oh=e926ad3fb432b1b466bc34b70b6ec4e7&oe=615E0FCF&_nc_sid=86f79a,"“I never feel like I have to be stuck in any sort of lines.” @madisonkeys
⠀
Tennis is a sport with definitive lines. These lines tell you when, where, and how you should play.
⠀
In a lot of ways, the same can be said for athletes who play the game. Theyʼre reminded that thereʼs a right and a wrong way to act. Some are even told to be prim, proper, and “ladylike.&quot;
⠀
Madison doesnʼt fit the mold. But sheʼs happy to break it. #justdoit",243k,982,2 years ago,"Smile,Skin,Flash photography,Neck,Happy,Gesture,Chest,Jewellery,Wrinkle,Blond",VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
113,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/62381254_114351959835838_4029074127825856810_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LD6aMGgnceIAX_3q-jr&edm=APU89FABAAAA&ccb=7-4&oh=8e5ba31d2a2be78f5f1a6a91acaa1577&oe=615D9805&_nc_sid=86f79a,"“You can’t be what you can’t see.” - Makena
⠀
The athlete who inspired some of the world’s best isn’t even on a roster this summer. She isn’t a professional soccer player. She isn’t even being recruited. (Yet.)
⠀
She’s a ten-year-old girl. Meet Makena. #justdoit",386k,1782,2 years ago,"Forehead,Nose,Lip,Eyebrow,Facial expression,Flash photography,Neck,Happy,Eyelash,Adaptation",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
114,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/61792342_178636806466392_6826920239622791655_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=6PpndLmsnsUAX_Ent-H&edm=APU89FABAAAA&ccb=7-4&oh=4c18b4d7a5bf6d7ddbe7f9b63b9d5322&oe=616306CC&_nc_sid=86f79a,"“Whatever happens, we’re a team. In defeat as much as in victory. It’s impossible to win by yourself.” @amandine_henry
⠀
When Amandine Henry and her teammates were young, they could only dream of an opportunity like this.
⠀
Today, that dream becomes reality.
⠀
Don’t change your dream. Change the world. #justdoit",295k,943,2 years ago,,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
115,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/61613926_447049242728039_817561948302372053_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YVoSci4-sxQAX9jmYQ_&edm=APU89FABAAAA&ccb=7-4&oh=fda9200e2b46d3400b34a578fcb4d6e7&oe=61625692&_nc_sid=86f79a,"“Even if I were born again, I’d still play football.” @ji_soyun10
⠀
Ji So-Yuns dream isn’t to be one of the best female football players in the world.
⠀
Ji dreams of becoming one of the best players in the world, period. #justdoit",184k,1042,2 years ago,"Forehead,Hair,Chin,Eyebrow,Sports uniform,Jersey,Sports jersey,Jaw,Gesture,T-shirt",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
116,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/60132913_223484285278082_2443569383845081949_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=o-g4fdrFlfwAX86RSYC&edm=APU89FABAAAA&ccb=7-4&oh=2c34730f42b78a6263e3db7e6621da99&oe=6161A1EB&_nc_sid=86f79a,"“It’s important for girls to believe in themselves, because if you believe in yourself that means you can do anything.” - Makena, Age 9, #justdoit",470k,2199,2 years ago,"Clothing,Forehead,Nose,Lip,Chin,Eyebrow,Organ,Human body,Flash photography,Happy",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
117,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/60178074_434377887350790_7497081954574062182_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=59xj9XVzCpwAX9pYyfm&edm=APU89FABAAAA&ccb=7-4&oh=87c838994db17491dfd9bbe2cd2c288a&oe=61633D34&_nc_sid=86f79a,"“One of the biggest things is just trusting yourself.” @naomiosaka
⠀
Just because your situation changes doesn’t mean you have to. #justdoit",246k,771,2 years ago,"Smile,Chin,Facial expression,White,Cap,Human,Undershirt,Neck,Mammal,Gesture",VERY_UNLIKELY,LIKELY,VERY_UNLIKELY
118,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/59613924_142638650189339_2849877975017722328_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=g6pTNCXlDdEAX_Se3Vo&edm=APU89FABAAAA&ccb=7-4&oh=2f5f8b7fb5082261306a84bfe17643d5&oe=615DF640&_nc_sid=86f79a,"“He’s always trying to push me because he knows I’m going to improve.” @carogarcia

Sometimes your first coach is your best one.

Carolines father has guided her from her first tournament to her latest one. Challenging her and comforting her. Pushing her and patting her on the back. Celebrating and commiserating.

Traditionally, elite tennis players move on. They “grow up” and work with someone else. Obviously, Caroline is anything but traditional. #justdoit",253k,671,2 years ago,"Forehead,Nose,Cheek,Skin,Lip,Chin,Smile,Hand,Eyebrow,Hairstyle",VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
119,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/60430752_347036336165365_1932617863529923288_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6FiD8KfgGaUAX_Cd4tn&edm=APU89FABAAAA&ccb=7-4&oh=0c293a9c7f9ce5a54001600cf1787527&oe=615DABE4&_nc_sid=86f79a,"“If you look around the tennis world, all of the players are much taller than me. But I don’t feel small.” @simonahalep
⠀
As a child, when Simona Halep told the world that she wanted to be the next great tennis player, they laughed at her. They said that she was too small.
⠀
You know what Simona told us? They were right. Size matters.
⠀
But it isn’t height or weight that counts. Its the size of your heart. #justdoit",324k,1293,2 years ago,"Forehead,Nose,Cheek,Lip,Chin,Eyebrow,Eye,Jaw,Neck,Temple",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
120,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/59635452_349254415948922_8606102658005051915_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=y4Jv0X6P92UAX-m3_SJ&edm=APU89FABAAAA&ccb=7-4&oh=061dc74081af39479bb7e24c70bd078c&oe=615DFAC6&_nc_sid=86f79a,This is what it looks like to be one of the world’s best tuberiders. #justdoit,264k,921,2 years ago,"Water,People in nature,Flash photography,Sunlight,Happy,Sky,Lake,Wind wave,Travel,Leisure",None,None,None
121,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/57198881_2155770777832667_6774650129263427995_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=JcXNouUWzxEAX9fOzpj&edm=APU89FABAAAA&ccb=7-4&oh=4d745912c4904dbc134b87243cf610f0&oe=615DA9F2&_nc_sid=86f79a,"“No one can ever say you can’t do something. If I fail, I’ll see that for myself. But let me try, let me fly, and I’ll find out.”
⠀
Ever since he was a kid, @AlexRoca91’s Crazy Dream was always there. At first, doctors said he was crazy to even walk. Now he’s training to become the first athlete with cerebral palsy to finish the 600km Titan Desert Race, one of the toughest races on the planet. #justdoit",504k,2876,2 years ago,"Glasses,Camouflage,Military camouflage,Bicycles--Equipment and supplies,Bicycle helmet,Goggles,Sunglasses,Helmet,Gesture,Military uniform",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
122,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/57623869_619757118492729_5675759936122563785_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=3NvF5vVLLW4AX-hgSpm&edm=APU89FABAAAA&ccb=7-4&oh=e220696b69217863f119de82411b98ba&oe=6161980E&_nc_sid=86f79a,"“Believe in yourself and trust that your mind and heart can break barriers.” @kipchogeeliud
⠀
It takes more than elite endurance to win a world championship. More than a timely kick to take home a gold medal. More than a stubborn work ethic to break a world record.
⠀
It takes a whole lot of belief. And that same belief carried Eliud Kipchoge to win today in London. #justdoit",389k,1604,2 years ago,"Arm,Active tank,Shoulder,Muscle,Undershirt,Neck,Sky,Flash photography,Vest,Chest",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
123,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/56823635_883125535365886_6236399074288962594_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=0jfReHM2ovoAX9CtJOb&edm=APU89FABAAAA&ccb=7-4&oh=cf9729ae37a9fb955fd2d0a2b6abf92c&oe=61627C17&_nc_sid=86f79a,"“It is great to see the trend of women coming to the marathon, taking on the challenge and really growing with it.” - @paula_radcliffe
⠀
Tomorrow, 60,000 runners will line up in Paris. That’s 60,000 runners who’ve committed weekends, early mornings, late nights, some sanity, and a few toenails to run 26.2 miles. Yeah, they’ve given up a lot. But it’s nothing compared to what they’ve gained.
⠀
Follow @nikerunning to support @voltwomen. #justdoit",384k,1319,2 years ago,"Cloud,Sky,Daytime,Gesture,Travel,City,Tower,Event,People in nature,Leisure",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
124,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/54731781_2296360830634711_251582065138472241_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=dmpGrFdVLSsAX9UM12X&edm=APU89FABAAAA&ccb=7-4&oh=b26bf89c919aa4477c2e1172329f245d&oe=615DD40C&_nc_sid=86f79a,This is what it looks like to be a two-time figure skating Olympic medalist. @jmedvedevaj #justdoit,324k,3177,2 years ago,"Joint,Lip,Arm,Eyelash,Jaw,Neck,Thigh,Waist,Chest,Elbow",VERY_UNLIKELY,LIKELY,VERY_UNLIKELY
125,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/53815160_843805729291960_3719805032936296824_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AP9HFyKvM_MAX8UyZRh&edm=APU89FABAAAA&ccb=7-4&oh=938d0829ff674ad41167ca78613c4eb0&oe=615DB03E&_nc_sid=86f79a,"“The most important thing for me is to do everything from the heart.”
⠀
Evgenia Medvedeva’s crazy dream isn’t to win a world championship. She’s done that, twice. It isn’t to make it to the Olympics. She’s brought home two medals. It isn’t even to break a world record. Because she’s already shattered one.
⠀
Evgenia’s crazy dream isn’t an accolade or accomplishment. It isnt written in a record book. It’s written on her heart. #justdoit",551k,3420,2 years ago,"Hand,Outerwear,Arm,Eye,Muscle,Sleeve,Gesture,Finger,Thumb,Elbow",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
126,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/p640x640/52740126_141501770223798_2667501570479321037_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SSr8ChllfLgAX_RHiF0&edm=APU89FABAAAA&ccb=7-4&oh=6aa8fc240d222d29f98de75ec338c72b&oe=615DB983&_nc_sid=86f79a,"Sam Kerr
Four Time Golden Boot Winner
Perth Australia

Introducing Birthplace of Dreams. Stream the series premiere featuring @samanthakerr20 on IGTV now. #justdoit",423k,1699,2 years ago,"Forehead,Hair,Nose,Cheek,Lip,Hairstyle,Eyebrow,Eye,Mouth,Jaw",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
127,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/53869360_619750001800323_2028243110331290389_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=E-Ij0HvyHvAAX-6FoB7&edm=APU89FABAAAA&ccb=7-4&oh=885b71334b158f18bf99ced46a845ab7&oe=61634960&_nc_sid=86f79a,"“World’s greatest selfie? I’d like to think so.” — @samanthakerr20
⠀
First, find a crazy dream. Then, find the others whose dreams are just as crazy. #justdoit",362k,1827,2 years ago,"Smile,Head,Happy,Sports uniform,Gesture,T-shirt,Jersey,Fan,Player,Crowd",VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
128,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/51135416_549500052214637_6040333441134437788_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=9ippZRbsdQ4AX_HIw8D&edm=APU89FABAAAA&ccb=7-4&oh=229b063b6dbee4aa95bed2ffa9ffef9a&oe=6162FCDA&_nc_sid=86f79a,"It’s only a crazy dream until it’s a reality. #justdoit
⠀
The International Boxing Association rewrote the rules, allowing women everywhere to box in hijabs. A huge win for @zeina.boxer and for women across the world.",607k,7558,2 years ago,"Shoulder,Human body,Neck,Sleeve,Waist,Street fashion,Fashion design,Sportswear,Trunk,Formal wear",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
129,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/51117073_590936927999314_5084542623808179380_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=M-kj6CoxELMAX9lujir&edm=APU89FABAAAA&ccb=7-4&oh=b9cb0f0697b68502a8a2b2c588f5f7a2&oe=61621B29&_nc_sid=86f79a,"One crazy dream turns into another.
And another.
And another.
And another.
And another.
#justdoit",641k,2697,2 years ago,"Footwear,Sports uniform,Helmet,Football equipment,Sports gear,Football helmet,Sports equipment,Jersey,Football gear,American football",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
130,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/50244782_293910731327318_3777003732808649170_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=onsf7U7bPewAX-MpTIU&edm=APU89FABAAAA&ccb=7-4&oh=548dedcac79a755570894ec88bb6d914&oe=61632CE1&_nc_sid=86f79a,"“To dream big requires courage.” - @iremyamany
⠀
Imagine loving your sport so much that you go a decade without winning a tournament and still don’t quit. Then, one day, you win. And then you win again. And again. And again. That’s how Turkish Taekwondo fighter Irem Yaman finally earned the nickname #Goldhunter. During one of her training days, she shared how those years of sacrifice and loss weren’t always easy. But they were worth it.

See Irem’s full story on @nike IGTV #justdoit",320k,2536,2 years ago,"Hand,Shoulder,Sports uniform,Cap,Neck,Sleeve,Gesture,Street fashion,Baseball cap,Elbow",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
131,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/49787507_2143045385717921_5489807232592041111_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=nb-y501v1B0AX9NOlA5&edm=APU89FABAAAA&ccb=7-4&oh=4d79944ea6d9096e984924278bfb6c70&oe=61623CF5&_nc_sid=86f79a,"“It’s in women’s nature to be strong.” - @yasemin.adar
⠀
Before Turkish wrestling champion Yasemin Adar became the best, people had more to say about her looks and her lifestyle than her talent on the mat. But she kept practicing. Kept working. Kept winning. At the National Wrestling Club in Istanbul, she shared what she wants for the future of her sport, and showed what true power looks like.

See Yasemin’s full story on @nike IGTV #justdoit",263k,1077,2 years ago,"Neck,Sleeve,Flash photography,Waist,Elbow,Sportswear,Street fashion,Thigh,Chest,Automotive design",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
132,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/50244784_284747245547081_6804385872722304751_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Xpgf8NPXNgUAX9bB4-v&edm=APU89FABAAAA&ccb=7-4&oh=4bafa3e4b22dc77cce717af3154d8ad5&oe=6161E81D&_nc_sid=86f79a,"“We live in a time where everything should be possible, but you have to fight for change.” - @zeina.boxer
⠀
German boxer Zeina Nassar didn’t start out looking to change the rules, but when she saw that women like her weren’t allowed to wear hijabs while competing, she made it her mission to do exactly that. Now, she’s fighting to change the rules internationally, so all women can experience the power of sport.

See Zeina’s full story on @nike IGTV #justdoit",534k,3653,2 years ago,"Glove,Gesture,Flash photography,Cap,Elbow,Cool,Chest,Fun,Happy,Leisure",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
133,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/50835102_279656452728223_6698915272247704347_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=FQ1OOcL0QtsAX8Cx6ZM&edm=APU89FABAAAA&ccb=7-4&oh=c11f349aab791c58d5d777087fdd4239&oe=6162B051&_nc_sid=86f79a,"“I don’t wanna be just some other boxer with a good story. I want to be known as a great boxer.” - @somaliboxer
⠀
A lot can be said about British boxing champion Ramla Ali’s past, but it doesn’t define her. In an old local’s gym in East London, she shared what challenged her yesterday, what inspires her today,
and what she’s fighting for tomorrow.
⠀
See Ramla’s full story on @nike IGTV #justdoit",380k,999,2 years ago,"Vision care,Helmet,Eyewear,Sports gear,Sky,Personal protective equipment,Electric blue,Recreation,Fictional character,Art",None,None,None
134,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/46671219_1056790757814775_1702235402708780198_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=xDMtjVreLDwAX_GOTex&edm=APU89FABAAAA&ccb=7-4&oh=29d378555bbaea398373a17e43c91f52&oe=6162CD21&_nc_sid=86f79a,"&quot;It’s my walk to the ring alone and it’s my fight to fight alone.”
⠀
14 years ago, Ghanian-born @boxingbuatsi came to the UK with a crazy dream. This Saturday, it’s on him to keep fighting for it. #justdoit",411k,3768,2 years ago,"Joint,Shoulder,Neck,Flash photography,Chest,Latex clothing,Elbow,Vest,Barechested,Sportswear",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
135,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/44888728_366789117230379_3116001894511898148_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=7P4d7PZlX4YAX-l5NBP&edm=APU89FABAAAA&ccb=7-4&oh=2d911dbb1f8a773342e02d3984c3dca0&oe=61637057&_nc_sid=86f79a,“I want my legacy to be universal.” @michaelbjordan’s dreams are bigger than the big screen. #justdoit #creed2,589k,2660,2 years ago,"Glasses,Shoulder,Musician,Music,Elbow,Music artist,Performing arts,Chest,Entertainment,Event",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
136,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/44843555_446025549254842_8618238881556943286_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=wDgr7H0s46sAX_4YmQN&edm=APU89FABAAAA&ccb=7-4&oh=3f5cef4835a3314f43743d7567c18898&oe=616370FE&_nc_sid=86f79a,Don’t just dream of a place on the podium. Dream of a place in history. #justdoit,549k,3026,2 years ago,"Face,Hand,Textile,Rhythmic gymnastics,Flag of the united states,Thigh,Sports equipment,Sportswear,Artistic gymnastics,Player",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
137,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/43817586_2226696797577407_50118261305972085_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qR2s9XruDXcAX9Dj-Dp&edm=APU89FABAAAA&ccb=7-4&oh=4ad3f47b31dd217b9391a1b60146dacb&oe=6161DC50&_nc_sid=86f79a,Dont chase records. Chase history. #justdoit,530k,1796,2 years ago,"Street fashion,Hat,Flash photography,Cap,Crowd,Eyewear,Shorts,Baseball cap,Happy,Luggage and bags",VERY_UNLIKELY,LIKELY,VERY_UNLIKELY
138,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/43778360_920670161463190_6082025112016902967_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=DvW5dSWO5TkAX_KNM3v&edm=APU89FABAAAA&ccb=7-4&oh=91118866335d52f55450dd420b566ce3&oe=6161DB6E&_nc_sid=86f79a,"&quot;People once told me that I couldn’t be a wrestler because I’m a woman.”
World Championship finalist @yasemin.adar keeps doing what she was told she couldn’t.  #justdoit",368k,1488,2 years ago,"Active tank,Flash photography,Thigh,Chest,Sportswear,Sleeveless shirt,Elbow,Abdomen,Undergarment,Trunk",VERY_UNLIKELY,VERY_UNLIKELY,LIKELY
139,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/41451417_161070268150727_6961089035742713002_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=kXR_cOkeitoAX8TCluO&edm=APU89FABAAAA&ccb=7-4&oh=ffe0811a3cbe68d4adb80394016882ee&oe=6163030D&_nc_sid=86f79a,Never stop chasing your crazy dreams. #justdoit,640k,4242,3 years ago,"Flash photography,Neck,Sleeve,Knee,Gesture,Elbow,Waist,Sportswear,Thigh,Wrist",None,None,None
140,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/40552946_286659122159690_6481985023748418292_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=MppjOafqApkAX_A6xrG&edm=APU89FABAAAA&ccb=7-4&oh=3a7f6f65c296540c5d16c9be6e6973ad&oe=6162A1C3&_nc_sid=86f79a,“My father used to tell me that the real dreamer is the one who dreams about the impossible.” #justdoit,891k,3637,3 years ago,"Forehead,Chin,Eyebrow,Sleeve,Gesture,Player,Sportswear,T-shirt,Street fashion,Jersey",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
